Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
sdv-id-MKIiBk,106,RL,62.0,12253,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,2010,2010,Hip,CompShg,Wd Sdng,VinylSd,BrkFace,,Fa,TA,CBlock,Gd,TA,Av,Unf,950,Unf,908,154,1692,GasA,Ex,Y,SBrkr,1854,27,0,1736,1,0,2,1,3,1,Gd,6,Typ,0,,Attchd,,RFn,2,1418,TA,TA,Y,302,123,0,814-27-4406,0,0,,,,80,7,2006,WD,Normal,475695
sdv-id-WvBZBQ,184,RL,65.0,8407,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,PosN,Duplex,2Story,5,5,1995,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,39.0,TA,TA,CBlock,Gd,TA,No,ALQ,351,Unf,448,546,1433,GasA,Gd,Y,FuseF,1816,876,0,2383,0,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1982.0,RFn,2,1024,TA,TA,Y,0,35,10,477-19-2549,0,0,,,,162,6,2010,WD,Normal,313745
sdv-id-EBjrQT,56,RL,67.0,18308,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1.5Fin,5,6,1942,1988,Hip,CompShg,Plywood,VinylSd,,1.0,TA,TA,CBlock,TA,TA,No,ALQ,659,Unf,38,1094,1203,GasA,Gd,Y,SBrkr,1678,204,0,1452,1,0,1,0,3,1,Gd,7,Typ,0,Gd,Attchd,1939.0,Unf,2,588,TA,TA,Y,18,60,0,887-51-6269,28,0,,,,1668,7,2008,WD,Normal,186438
sdv-id-syZrqw,79,RL,,4478,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,7,1972,2000,Gable,CompShg,VinylSd,VinylSd,,3.0,Gd,TA,BrkTil,Gd,TA,No,Unf,100,Unf,257,788,610,GasA,TA,Y,SBrkr,681,1570,0,1346,0,0,2,0,3,2,Gd,6,Typ,0,,Detchd,1973.0,Fin,2,170,TA,TA,P,14,165,3,566-90-5653,0,0,,,,3042,8,2009,WD,Normal,110895
sdv-id-dYIEdw,39,RL,61.0,3401,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,8,1958,1957,Gable,CompShg,HdBoard,ImStucc,Stone,7.0,TA,TA,CBlock,TA,TA,No,Unf,598,Unf,272,38,464,GasA,Fa,N,SBrkr,838,293,4,746,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1967.0,Fin,2,140,TA,TA,Y,8,38,2,106-26-8206,0,0,,MnPrv,,2392,5,2010,WD,Partial,70376
sdv-id-lpfhMu,68,RL,77.0,11461,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,5,1976,1954,Gable,CompShg,VinylSd,Wd Sdng,,17.0,TA,TA,PConc,Gd,TA,No,ALQ,499,Unf,475,407,1103,GasA,Gd,Y,FuseA,1400,72,5,1114,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1966.0,Unf,2,1230,TA,TA,Y,0,29,0,259-42-3117,0,0,,,,38,7,2007,WD,Normal,194389
sdv-id-qpHwPs,41,RH,72.0,13026,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5,1955,1985,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,Gd,Gd,No,Unf,121,Unf,45,750,1029,GasA,Ex,Y,SBrkr,1336,392,2,1582,0,0,2,0,2,1,TA,7,Typ,1,TA,Attchd,1935.0,RFn,2,129,TA,TA,Y,305,84,2,847-54-3727,0,0,,MnPrv,,6336,7,2007,WD,Partial,122394
sdv-id-UaMxqo,187,RM,50.0,4684,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2.5Unf,7,5,1996,2001,Gable,CompShg,VinylSd,VinylSd,,5.0,Gd,TA,PConc,TA,TA,No,Unf,185,Unf,2,729,722,GasA,Fa,Y,SBrkr,948,1584,19,2217,0,0,2,2,3,2,Gd,8,Typ,2,Ex,Attchd,,Unf,3,344,TA,TA,Y,1,112,0,751-63-8836,0,0,,,,257,7,2008,WD,Normal,157463
sdv-id-PmfcyR,65,RL,61.0,10145,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1975,2009,Gambrel,CompShg,VinylSd,VinylSd,,6.0,TA,Gd,CBlock,TA,TA,No,GLQ,2006,Unf,844,464,1947,GasA,Ex,Y,SBrkr,1711,48,0,1495,1,0,1,1,2,1,TA,8,Typ,1,,Attchd,1973.0,Unf,2,214,TA,TA,Y,1,117,0,513-62-4026,53,0,,MnPrv,,11859,5,2007,WD,Normal,220085
sdv-id-afEnmX,150,RL,48.0,5130,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,2Story,5,5,2010,2007,Gable,CompShg,VinylSd,VinylSd,,40.0,TA,TA,PConc,Gd,TA,No,LwQ,776,Unf,217,8,815,GasA,Ex,Y,SBrkr,879,1454,0,1628,1,0,2,1,2,1,Gd,5,Min2,1,Gd,Detchd,2010.0,RFn,1,992,TA,TA,Y,1,41,0,164-52-8054,0,0,,,,510,6,2006,WD,Partial,228064
sdv-id-kaoWJD,175,RL,46.0,10954,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1993,1951,Gable,CompShg,CemntBd,VinylSd,,1.0,TA,TA,PConc,Gd,TA,No,ALQ,939,Unf,559,18,850,GasA,TA,Y,SBrkr,937,1254,0,1429,1,0,2,1,2,1,TA,6,Typ,1,,Detchd,1988.0,RFn,1,279,TA,TA,Y,78,32,0,224-48-2841,0,0,,GdWo,,45,5,2008,WD,Normal,158028
sdv-id-DvBwQE,59,RL,45.0,7697,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Feedr,Norm,1Fam,1Story,5,8,1872,1950,Hip,CompShg,Stone,Brk Cmn,,0.0,TA,TA,CBlock,TA,Gd,No,BLQ,150,Rec,489,3,0,GasA,Fa,N,SBrkr,470,102,1,459,0,0,1,0,3,1,TA,3,Typ,0,,,1906.0,,2,8,TA,TA,Y,0,6,5,288-29-6490,12,0,,,,329,5,2008,WD,Normal,54023
sdv-id-mNQZIq,32,RL,31.0,3950,Pave,,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,8,6,1923,1950,Gable,CompShg,VinylSd,VinylSd,BrkFace,9.0,TA,TA,CBlock,TA,TA,No,Rec,1106,,817,2,701,GasA,Ex,Y,FuseA,630,0,0,440,1,0,1,0,1,1,TA,3,Typ,0,,Attchd,1936.0,Unf,2,422,TA,TA,Y,0,6,3,338-17-4566,19,0,,,,1471,1,2007,WD,Normal,55180
sdv-id-AYpjcD,94,RL,35.0,9767,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1901,1956,Gable,CompShg,HdBoard,CmentBd,,0.0,TA,TA,CBlock,TA,TA,Mn,Unf,706,Unf,152,728,893,GasA,Fa,N,SBrkr,1056,310,0,933,0,0,2,0,2,1,TA,5,Typ,0,,,1919.0,Unf,2,346,TA,TA,Y,1,16,0,826-83-4542,21,0,,,,1444,3,2010,WD,Normal,85218
sdv-id-nZUSsl,31,RL,114.0,28981,Pave,,IR1,Lvl,AllPub,Corner,Mod,CollgCr,Norm,Norm,1Fam,1Story,7,5,1980,1988,Gable,CompShg,VinylSd,Plywood,BrkFace,47.0,TA,Gd,CBlock,TA,TA,Av,GLQ,1867,Unf,176,386,1487,GasA,Gd,Y,SBrkr,1535,10,0,966,1,0,2,0,3,1,TA,5,Typ,1,,Attchd,1977.0,Fin,1,385,TA,TA,Y,9,35,0,130-99-5154,0,0,,,,582,5,2007,WD,AdjLand,164292
sdv-id-chjgxX,70,RL,105.0,15408,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1997,Gable,CompShg,Wd Sdng,VinylSd,,1.0,TA,TA,PConc,TA,TA,No,Unf,613,Unf,14,479,1195,GasW,Gd,N,SBrkr,964,5,1,585,1,0,2,0,2,2,Gd,4,Typ,0,,BuiltIn,1985.0,Unf,1,11,TA,TA,N,0,98,0,106-26-0402,0,0,,,,599,7,2010,WD,Normal,76322
sdv-id-gkzrQJ,91,FV,70.0,10612,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,TwnhsE,1Story,4,6,1999,2010,Gambrel,CompShg,Wd Sdng,HdBoard,,1.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,1213,Unf,577,6,1325,Wall,TA,Y,SBrkr,1320,635,0,1618,1,0,3,1,4,1,TA,5,Typ,1,,Attchd,1997.0,Fin,2,1418,TA,TA,Y,231,26,0,229-69-8339,7,0,,,,2676,6,2009,WD,Normal,208770
sdv-id-tsvGNJ,190,RM,78.0,15327,Pave,,Reg,Low,AllPub,Inside,Gtl,Crawfor,Norm,Artery,1Fam,SLvl,6,8,1956,1976,Gable,CompShg,VinylSd,MetalSd,BrkFace,,Gd,TA,CBlock,Ex,TA,No,GLQ,992,LwQ,396,1019,1157,GasA,TA,Y,SBrkr,990,1872,1,3085,1,0,0,1,4,1,Gd,9,Typ,1,TA,Attchd,,Fin,2,1076,TA,TA,Y,140,154,1,488-75-8298,0,0,,,,171,11,2007,WD,Normal,349524
sdv-id-UzZgGy,35,RL,,6883,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1951,1969,Hip,CompShg,Wd Sdng,MetalSd,BrkFace,43.0,TA,TA,PConc,TA,TA,No,Unf,1211,Unf,449,12,1112,GasA,Ex,N,SBrkr,1230,1,0,546,1,0,2,0,2,1,TA,4,Typ,0,,Attchd,1961.0,RFn,3,12,,TA,Y,23,30,1,476-34-2949,0,0,,MnPrv,,1165,4,2006,WD,Normal,97743
sdv-id-agHaFx,183,RM,,1330,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1.5Fin,6,6,1967,2006,Gable,CompShg,CemntBd,Plywood,BrkFace,21.0,TA,TA,CBlock,Gd,,Av,Rec,2196,Unf,307,1,388,GasA,TA,Y,SBrkr,731,1005,0,803,1,0,2,0,3,1,TA,4,Typ,0,Gd,Detchd,1968.0,Unf,2,9,TA,TA,Y,1,70,1,656-41-0298,0,0,,MnPrv,,3288,5,2006,WD,Normal,80329
sdv-id-JAiqWw,130,RL,67.0,14229,Pave,,IR2,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,2Story,8,5,1981,2007,Gable,CompShg,HdBoard,CmentBd,,20.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,1410,Unf,632,91,1935,GasA,TA,Y,SBrkr,2242,114,0,2316,1,1,2,0,2,1,Ex,8,Typ,1,,Attchd,1980.0,RFn,1,759,TA,TA,P,0,48,1,630-05-9764,81,0,,GdPrv,,6337,6,2007,WD,Normal,331631
sdv-id-uYVRui,134,RL,48.0,5825,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,1991,2008,Gable,CompShg,CemntBd,Wd Shng,,5.0,Gd,TA,PConc,Gd,TA,No,ALQ,563,Unf,367,519,1413,GasA,TA,Y,SBrkr,1292,1702,0,2610,0,0,2,1,2,1,Gd,9,Typ,1,TA,Attchd,1992.0,Fin,2,1117,TA,TA,Y,0,97,0,353-87-3875,4,0,,MnPrv,,110,5,2006,WD,Normal,367804
sdv-id-saiKeM,137,RL,67.0,16105,Pave,,IR2,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,TwnhsE,2Story,7,6,1911,1979,Gable,CompShg,BrkFace,Wd Sdng,BrkFace,22.0,Gd,TA,PConc,TA,TA,Av,GLQ,324,Unf,467,110,939,GasA,Ex,Y,SBrkr,1405,937,1,2402,0,0,1,1,2,1,TA,10,Typ,0,,BuiltIn,1948.0,Unf,0,146,TA,TA,Y,6,44,0,127-92-7853,10,0,,,,774,6,2006,WD,Normal,127653
sdv-id-QkzEbG,57,RM,,3950,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,1Fam,2Story,5,6,1932,1950,Gable,CompShg,HdBoard,Plywood,,1.0,TA,TA,CBlock,TA,TA,No,Unf,256,Unf,636,626,913,GasA,Fa,Y,SBrkr,717,390,6,622,0,0,1,0,4,1,Gd,4,Typ,0,,Attchd,1935.0,Unf,2,174,TA,TA,Y,0,37,6,588-25-9892,13,0,,,,237,2,2009,WD,Normal,72575
sdv-id-HohJLr,99,RL,109.0,9324,Pave,,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,6,1945,1954,Gable,CompShg,Wd Sdng,HdBoard,BrkFace,17.0,TA,Gd,PConc,Gd,TA,No,Unf,869,Unf,284,67,1081,GasA,Gd,Y,SBrkr,875,1367,0,1213,0,0,1,1,3,1,Gd,4,Typ,2,Ex,Attchd,1958.0,Fin,2,274,TA,TA,Y,0,224,0,325-41-2710,161,0,,MnPrv,,12,8,2009,WD,Normal,184121
sdv-id-ptJDDt,169,RL,63.0,12981,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,TwnhsE,1.5Fin,6,6,1956,2000,Hip,CompShg,CemntBd,Plywood,BrkFace,21.0,TA,TA,CBlock,TA,TA,No,BLQ,787,Unf,984,1754,1859,GasA,Ex,Y,SBrkr,1417,1255,22,2593,0,0,2,1,2,1,TA,7,Typ,1,TA,Detchd,1986.0,RFn,2,334,TA,TA,Y,47,89,2,187-35-2365,180,0,,,,1782,2,2009,WD,Abnorml,239056
sdv-id-RxKKjj,133,RL,52.0,8134,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1973,2010,Gable,CompShg,VinylSd,VinylSd,,3.0,TA,Gd,CBlock,TA,Gd,No,,1171,Unf,88,89,1026,GasA,TA,Y,SBrkr,1036,1181,5,1834,1,0,2,0,3,1,Gd,7,Typ,0,,Attchd,1981.0,Unf,3,19,TA,TA,Y,47,151,0,158-97-2445,0,0,,,,1,1,2008,WD,Normal,161779
sdv-id-nBxzDF,62,RL,101.0,13659,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,9,1954,1994,Gable,CompShg,Plywood,MetalSd,,13.0,TA,TA,PConc,Gd,TA,Gd,Unf,871,,936,38,1018,GasA,Gd,Y,SBrkr,1550,7,0,1097,1,0,2,0,4,1,TA,6,Typ,0,Gd,Attchd,1978.0,Unf,2,787,TA,TA,Y,2,19,0,263-62-9934,1,0,,,,349,5,2009,WD,Normal,144483
sdv-id-YeQCxh,50,RL,,8592,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,7,1977,1956,Gable,CompShg,VinylSd,Wd Sdng,,1.0,Gd,TA,BrkTil,Ex,TA,No,GLQ,331,Unf,1,1060,1141,GasA,Ex,Y,SBrkr,1007,650,1,1358,0,0,2,0,3,1,Gd,7,Typ,0,,Detchd,1968.0,Unf,1,194,TA,TA,Y,0,114,1,084-28-2227,0,0,,,,508,11,2007,COD,Partial,180021
sdv-id-TKUudu,63,RL,48.0,10612,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,4,5,1929,1955,Gable,CompShg,HdBoard,CmentBd,,2.0,TA,TA,PConc,TA,TA,No,Unf,599,Unf,387,218,938,GasA,TA,Y,SBrkr,1395,180,3,1380,0,0,2,0,2,1,TA,6,Typ,2,Gd,Detchd,1952.0,Unf,2,47,Fa,Gd,Y,11,27,0,853-14-6865,0,0,,,,5895,5,2008,WD,Normal,100926
sdv-id-CNaoZL,30,RL,81.0,6001,Pave,,IR1,Lvl,AllPub,CulDSac,Mod,NWAmes,Norm,Norm,1Fam,1Story,5,6,1983,1990,Gable,CompShg,CemntBd,Plywood,,0.0,TA,TA,CBlock,Gd,TA,Mn,Unf,602,Unf,297,6,564,GasA,Fa,Y,FuseA,1049,0,0,476,1,0,1,0,2,2,Gd,4,Typ,0,,Detchd,1977.0,Unf,2,265,TA,TA,Y,94,53,0,158-58-1924,0,0,,,,1551,11,2007,WD,Normal,67238
sdv-id-dWebQd,55,FV,51.0,5382,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,7,1983,1950,Gable,CompShg,Plywood,Plywood,,7.0,TA,TA,BrkTil,TA,TA,No,ALQ,485,Unf,432,83,748,GasA,Gd,Y,SBrkr,579,723,0,654,0,0,2,0,3,1,TA,6,Typ,0,,Detchd,1982.0,Unf,1,125,TA,TA,Y,0,13,3,856-35-4858,0,0,,,,3373,6,2009,WD,Partial,77077
sdv-id-qMPsOr,98,RL,69.0,6873,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,5,1917,1951,Gable,CompShg,MetalSd,VinylSd,,1.0,TA,TA,CBlock,TA,TA,,LwQ,816,Unf,433,109,426,GasA,Fa,Y,SBrkr,740,741,0,861,1,0,1,0,3,1,TA,5,Typ,1,,Detchd,1951.0,,2,109,TA,TA,Y,568,1,0,077-67-0465,0,0,,MnPrv,,101,4,2008,WD,Normal,84240
sdv-id-HVSxAo,107,RH,77.0,7399,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,2009,2010,Gable,CompShg,Wd Sdng,VinylSd,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,GLQ,1325,Unf,811,36,949,GasA,Ex,Y,SBrkr,1020,175,51,1302,0,0,2,0,4,1,Gd,5,Mod,1,TA,Attchd,2008.0,RFn,2,292,TA,Fa,Y,34,171,0,204-28-4359,15,0,,,,0,9,2009,New,Partial,210816
sdv-id-lraSsh,188,RL,,3642,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,1Story,7,5,1959,1973,Gable,CompShg,VinylSd,VinylSd,,2.0,Gd,TA,PConc,Gd,TA,No,ALQ,102,Unf,715,198,474,GasA,Ex,Y,SBrkr,670,1583,0,1166,0,0,2,0,1,1,Ex,5,Typ,1,,Detchd,1954.0,Unf,1,26,TA,TA,Y,0,36,0,319-02-6184,3,0,,,,160,6,2006,WD,Normal,80156
sdv-id-hTyWsF,48,RM,62.0,5826,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,6,1963,1986,Hip,CompShg,CemntBd,MetalSd,,5.0,TA,TA,CBlock,TA,TA,No,BLQ,418,Unf,382,2336,1186,GasA,TA,Y,SBrkr,1316,112,0,1165,0,0,2,0,3,1,TA,7,Typ,1,,Detchd,1990.0,Fin,1,131,TA,TA,Y,0,206,0,113-41-1023,4,0,,GdPrv,,5847,6,2007,WD,Normal,144140
sdv-id-FQwZSX,58,RL,119.0,22573,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,5,5,1982,1991,Gable,CompShg,VinylSd,VinylSd,,6.0,TA,TA,PConc,Gd,TA,No,Unf,22,Unf,283,720,886,GasA,Ex,Y,SBrkr,731,1509,20,1445,0,0,1,0,3,1,TA,8,Typ,1,TA,Attchd,2004.0,Unf,3,39,TA,,N,0,119,0,201-98-8514,1,0,,,,867,9,2007,WD,Normal,197603
sdv-id-YVzVyW,84,RM,73.0,8686,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,PosA,Norm,1Fam,SFoyer,7,5,1921,1952,Gable,CompShg,Plywood,HdBoard,Stone,1.0,TA,TA,PConc,Gd,TA,No,Unf,662,Unf,514,267,1218,GasA,Ex,Y,SBrkr,1437,1383,1,2197,0,0,2,0,5,1,Gd,8,Typ,1,Gd,Attchd,1935.0,Fin,2,684,TA,TA,Y,0,38,2,356-49-4343,78,0,,,,8659,6,2008,WD,Normal,132260
sdv-id-hfSjyz,89,RM,,5150,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,8,6,1973,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,363,Unf,231,249,968,GasA,Fa,Y,SBrkr,627,1563,0,1215,0,0,2,1,3,1,TA,6,Typ,0,TA,Attchd,1979.0,Unf,1,31,TA,TA,Y,5,63,1,114-65-9517,0,0,,MnPrv,,922,4,2006,WD,Normal,98068
sdv-id-uQpyKp,100,FV,77.0,7554,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,6,6,1987,1977,Gable,Tar&Grv,Wd Sdng,VinylSd,BrkFace,53.0,Ex,TA,PConc,TA,TA,Gd,GLQ,1696,Unf,697,59,1192,GasA,Ex,N,SBrkr,1682,1010,3,2998,0,0,2,1,3,1,Gd,9,Typ,2,TA,Attchd,1961.0,RFn,2,1290,TA,TA,Y,71,248,0,052-69-5072,8,0,,,,34,7,2008,WD,Normal,225649
sdv-id-dRrxSK,173,RL,69.0,12446,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1.5Fin,7,7,1947,1967,Gable,CompShg,CemntBd,Plywood,,0.0,TA,TA,PConc,Gd,TA,Gd,ALQ,427,Unf,195,78,836,GasA,Ex,Y,SBrkr,997,1856,0,2254,0,0,1,0,3,1,Gd,8,Typ,2,Gd,Detchd,1948.0,Unf,1,114,TA,TA,Y,1,56,0,024-28-5873,42,0,,,,112,6,2009,WD,Normal,227483
sdv-id-VNCSLk,157,FV,41.0,2709,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1969,1950,Gable,CompShg,VinylSd,VinylSd,,3.0,Gd,TA,PConc,TA,TA,No,GLQ,407,Unf,189,15,623,GasA,Ex,Y,FuseF,698,1375,22,913,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1971.0,Fin,2,20,TA,TA,Y,0,190,0,204-65-8614,0,0,,,,8787,8,2006,WD,Normal,63788
sdv-id-VRzHSC,40,RL,79.0,6744,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Artery,Norm,1Fam,1Story,5,7,2004,1990,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,ALQ,203,Unf,81,1389,633,GasA,Ex,Y,SBrkr,658,97,1,585,1,0,1,0,4,1,Gd,4,Typ,0,,Attchd,2004.0,Unf,1,108,TA,Fa,Y,37,137,0,259-65-1018,0,0,,,,39,7,2007,WD,Partial,151422
sdv-id-yDgYEB,39,RL,55.0,19585,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1979,1970,Gable,CompShg,MetalSd,VinylSd,,1.0,Gd,Gd,PConc,Gd,TA,Mn,Rec,890,ALQ,1296,21,1593,GasA,Ex,Y,SBrkr,1805,115,1,1843,0,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1984.0,Fin,1,133,TA,TA,Y,65,32,0,665-92-0975,46,0,,,,3771,5,2007,WD,Normal,255344
sdv-id-SvYQer,46,FV,80.0,12132,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,4,1904,2004,Hip,CompShg,HdBoard,Plywood,Stone,1.0,TA,Gd,CBlock,Gd,TA,No,Unf,51,Unf,960,628,1025,GasA,Ex,Y,SBrkr,1428,1024,2,1830,1,0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,1949.0,Fin,2,117,TA,Po,Y,0,42,3,560-20-4113,1,0,,,,8394,3,2006,WD,Normal,74733
sdv-id-oVEXlO,46,RL,73.0,9628,Pave,,IR3,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,5,5,1911,1954,Gable,CompShg,MetalSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,BLQ,117,Unf,908,2,645,GasA,Ex,N,SBrkr,747,438,0,695,0,0,1,0,4,1,Gd,4,Typ,0,,Detchd,1934.0,,2,354,Fa,TA,N,0,40,1,845-43-3887,0,0,,MnPrv,,528,4,2006,WD,Normal,61987
sdv-id-yiMfme,187,RL,78.0,9171,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,PosN,Norm,1Fam,1Story,7,7,2010,2010,Gable,CompShg,VinylSd,VinylSd,,93.0,Fa,TA,CBlock,,TA,Av,Rec,1049,Unf,214,109,1269,GasA,Ex,Y,SBrkr,1532,1700,0,3603,1,0,2,1,3,1,Gd,9,Typ,2,Ex,Attchd,2010.0,RFn,2,131,TA,TA,Y,323,234,0,103-54-7166,1,0,,,,1801,4,2010,COD,Abnorml,511681
sdv-id-IDCWOo,60,RL,100.0,14205,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,6,1982,1996,Gable,CompShg,Wd Sdng,VinylSd,,6.0,TA,TA,CBlock,TA,TA,No,Unf,81,Unf,270,1729,725,GasA,Ex,Y,SBrkr,724,568,1,887,1,0,1,0,3,1,Gd,6,Typ,1,TA,BuiltIn,1977.0,Fin,2,123,TA,TA,Y,0,77,1,285-92-0516,25,0,,MnPrv,,4624,5,2006,WD,Partial,124610
sdv-id-nzwzZm,68,RL,66.0,10439,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Feedr,Norm,1Fam,1Story,6,6,1981,2002,Hip,CompShg,MetalSd,Wd Sdng,,9.0,Gd,TA,Wood,TA,TA,No,GLQ,343,Unf,34,18,574,GasA,Gd,Y,SBrkr,1016,298,3,1172,0,0,2,0,3,1,TA,6,Typ,0,,Attchd,1995.0,RFn,2,1260,TA,TA,Y,57,48,0,414-19-1052,0,0,,MnPrv,,1414,7,2006,New,Normal,152607
sdv-id-GmismD,52,RL,,15574,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,2008,2009,Gable,CompShg,VinylSd,Wd Shng,Stone,11.0,Ex,TA,CBlock,Gd,TA,Av,Rec,2098,Unf,332,253,1485,GasA,Ex,Y,SBrkr,2352,320,0,2672,1,0,2,0,3,1,Gd,7,Min2,2,TA,Attchd,2007.0,RFn,2,1173,TA,TA,Y,37,170,0,022-54-2127,0,0,,GdWo,,10543,11,2006,WD,Normal,429761
